game_id,drive,drive_end_yard_line,desc,game_seconds_remaining,yardline_100,drive_game_clock_end,down,ydstogo,drive_ended_with_score,drive_play_id_ended,fixed_drive_result
2007_05_ARI_STL,25,ARI 29,(2:00) (Shotgun) 12-G.Frerotte pass short right to 22-T.Minor to ARI 40 for 13 yards (58-K.Dansby).,120,53,0:13,1,10,1,4700,Touchdown
2007_06_CAR_ARI,30,ARI 47,(:05) 12-T.Rattay pass deep right to 85-J.Urban to CAR 11 for 42 yards (20-C.Gamble).,5,53,0:00,1,10,0,4795,End of half
2007_06_CIN_KC,28,KC 18,(1:10) (No Huddle) 9-C.Palmer pass deep middle to 85-C.Johnson to KC 31 for 20 yards (25-G.Wesley).,70,51,0:18,1,10,1,4559,Field goal
2007_06_OAK_SD,21,LAC 37,(1:08) (Shotgun) 8-D.Culpepper pass short right to 34-L.Jordan to SD 42 for 8 yards (23-Q.Jammer).,68,50,0:00,1,10,0,3767,End of half
2007_08_DET_CHI,23,DET 24,"(1:56) (Shotgun) 14-B.Griese pass short left to 29-A.Peterson to DET 43 for 6 yards (59-A.Lewis, 31-S.Wilson).",116,49,0:45,1,10,0,4351,Turnover
2007_09_CIN_BUF,21,BUF 14,"(1:41) 9-C.Palmer pass short middle to 86-D.Coats to BUF 36 for 9 yards (25-K.Thomas, 93-A.Hargrove). Caught at BUF37.",101,45,0:11,1,10,0,4355,Turnover
2007_10_CHI_OAK,27,CHI 35,"(:25) (Shotgun) 12-J.McCown pass incomplete deep right to 15-J.Higgins (20-A.Archuleta). PENALTY on CHI-97-M.Anderson, Defensive Offside, 5 yards, enforced at CHI 49 - No Play.",25,49,0:00,1,10,0,4065,Turnover
2007_10_DAL_NYG,22,NYG 39,"(:40) (No Huddle, Shotgun) 10-E.Manning sacked at NYG 39 for -8 yards (98-G.Ellis). FUMBLES (98-G.Ellis), recovered by NYG-76-C.Snee at NYG 39. 76-C.Snee to NYG 39 for no gain (66-T.Johnson).",40,53,0:00,1,10,0,3973,Turnover
2007_10_DEN_KC,24,DEN 3,"(1:30) (Shotgun) 12-B.Croyle pass deep left to 80-J.Webb pushed ob at DEN 32 for 17 yards. Penalty on DEN-41-K.Paymah, Defensive Pass Interference, declined.",90,49,0:31,1,10,0,4397,Turnover on downs
2007_10_PHI_WAS,21,WAS 40,(2:00) (Shotgun) 17-J.Campbell pass short left to 47-C.Cooley pushed ob at WAS 47 for 2 yards (24-S.Brown).,120,55,1:22,1,10,0,4338,Turnover on downs
2007_10_STL_NO,20,LA 7,(1:41) (Shotgun) 9-D.Brees pass incomplete short middle to 12-M.Colston.,101,47,0:32,1,10,1,3735,Touchdown
2007_11_ARI_CIN,24,ARI 46,(1:09) (Shotgun) 9-C.Palmer pass short left to 33-K.Watson to ARI 46 for 6 yards (25-E.Green).,69,52,0:33,1,10,0,4447,Turnover
2007_11_CAR_GB,23,GB 43,"(1:35) (Shotgun) PENALTY on CAR-70-T.Wharton, Offensive Holding, 10 yards, enforced at GB 49 - No Play.",95,49,0:50,1,10,0,3939,Turnover on downs
2007_11_NO_HOU,23,HOU 25,(:57) (Shotgun) 9-D.Brees pass short left to 25-R.Bush to HOU 46 for 7 yards (56-M.Greenwood).,57,53,0:00,1,10,0,3996,End of half
2007_13_SD_KC,27,LAC 45,(1:48) (Shotgun) 4-T.Thigpen pass short left to 30-G.Harris pushed ob at SD 36 for 19 yards (24-C.Gordon).,108,55,1:04,1,10,0,4129,Turnover on downs
2007_14_CLE_NYJ,22,CLE 17,(:44) (No Huddle) 11-K.Clemens spiked the ball to stop the clock.,44,49,0:32,1,10,1,4089,Field goal
2007_14_TB_HOU,24,HOU 20,(1:59) (Shotgun) 12-L.McCown pass short right to 84-J.Galloway to HOU 32 for 15 yards (47-W.Demps).,119,47,0:30,1,10,0,3775,Turnover on downs
2007_15_BUF_CLE,21,CLE 10,"(1:17) (No Huddle, Shotgun) 5-T.Edwards pass incomplete deep left to 83-L.Evans.",77,50,0:03,1,10,0,3731,Turnover on downs
2007_15_NYJ_NE,21,NYJ 43,(:28) (Shotgun) 10-C.Pennington pass incomplete deep right to 16-B.Smith (31-B.Meriweather).,28,52,0:00,1,10,0,4120,Turnover on downs
2007_17_NO_CHI,29,CHI 11,"(1:36) (No Huddle, Shotgun) 9-D.Brees pass short right to 83-B.Miller to CHI 41 for 11 yards (54-B.Urlacher, 24-R.Manning).",96,52,0:07,1,10,1,4715,Touchdown
2008_01_WAS_NYG,20,NYG 32,(1:05) (Shotgun) 17-J.Campbell pass short left to 82-A.Randle El to NYG 39 for 8 yards (31-A.Ross).,65,47,0:00,1,10,0,3802,End of half
2008_02_OAK_KC,24,KC 48,(:12) 4-T.Thigpen spiked the ball to stop the clock.,12,52,0:00,1,10,0,4093,End of half
2008_03_DAL_GB,23,GB 39,(:37) 12-A.Rodgers spiked the ball to stop the clock.,37,49,0:10,1,10,0,4176,Turnover on downs
2008_04_DEN_KC,26,DEN 46,"(:11) (No Huddle, Shotgun) 28-M.Pittman up the middle to KC 36 for 18 yards (44-J.Page).",11,54,0:00,1,10,0,4316,End of half
2008_04_SD_OAK,29,LAC 43,(:14) (Shotgun) 2-J.Russell pass short right to 80-Z.Miller pushed ob at SD 43 for 7 yards (32-E.Weddle).,14,50,0:00,1,10,0,4147,End of half
2008_04_SF_NO,22,NO 49,(:00) 14-J.O'Sullivan kneels to 50 for -1 yards.,0,49,0:00,1,10,0,4169,End of half
2008_05_CIN_DAL,23,CIN 49,"(1:10) (No Huddle, Shotgun) 9-C.Palmer pass short right to 23-C.Perry ran ob at DAL 50 for 2 yards (32-O.Scandrick).",70,52,0:18,1,10,0,4074,Turnover on downs
2008_05_NE_SF,25,SF 44,(2:00) (Shotgun) 14-J.O'Sullivan pass short middle to 83-A.Battle to NE 46 for 9 yards (31-B.Meriweather). Caught at NE 48.,120,55,1:21,1,10,0,4167,Turnover on downs
2008_09_TB_KC,23,KC 24,"(1:50) (Shotgun) 7-J.Garcia pass short middle to 34-E.Graham to KC 43 for 7 yards (91-T.Hali, 55-P.Thomas).",110,50,0:19,1,10,1,4127,Touchdown
2008_10_CAR_OAK,34,CAR 40,(1:26) (Shotgun) 16-A.Walter pass incomplete short left to 29-M.Bush.,86,54,0:09,1,10,0,4412,Missed field goal
2008_14_PHI_NYG,18,PHI 1,(1:36) (Shotgun) 10-E.Manning pass short middle to 81-A.Toomer to PHI 40 for 9 yards (27-Q.Mikell).,96,49,0:15,1,10,1,3858,Touchdown
2008_16_NYJ_SEA,21,SEA 45,"(1:23) (No Huddle, Shotgun) 4-B.Favre pass deep right intended for 89-J.Cotchery INTERCEPTED by 26-J.Wilson [24-D.Grant] at SEA 15. 26-J.Wilson to SEA 15 for no gain (89-J.Cotchery). PENALTY on SEA-26-J.Wilson, Unsportsmanlike Conduct, 7 yards, enforced at SEA 15.",83,45,1:16,1,10,0,3558,Turnover
2008_16_PIT_TEN,23,TEN 42,"(1:29) (Shotgun) PENALTY on PIT-74-W.Colon, False Start, 5 yards, enforced at PIT 45 - No Play.",89,55,0:16,1,10,0,3942,Opp touchdown
2008_17_NE_BUF,17,NE 44,"(1:04) 5-T.Edwards pass incomplete short left to 82-J.Reed [50-M.Vrabel]. Under pressure, thrown wide of receiver at NE 48.",64,51,0:00,1,10,0,3609,End of half
2008_17_SEA_ARI,22,SEA 43,(1:55) 15-S.Wallace pass incomplete short right to 43-L.Weaver [92-B.Berry].,115,52,0:53,1,10,0,4561,Turnover
2009_01_KC_BAL,22,KC 46,(:06) (Shotgun) 12-B.Croyle pass incomplete deep right to 89-S.Ryan (52-R.Lewis).,6,54,0:00,1,10,0,4200,End of half
2009_02_CAR_ATL,19,ATL 43,(:13) (Shotgun) 17-J.Delhomme pass short left to 80-D.Jarrett pushed ob at ATL 43 for 9 yards (22-C.Jackson).,13,52,0:00,1,10,0,4182,End of half
2009_02_CIN_GB,22,CIN 27,(1:17) (Shotgun) 12-A.Rodgers right end ran ob at CIN 41 for 11 yards (22-J.Joseph).,77,52,0:45,1,10,1,4129,Field goal
2009_02_SEA_SF,24,SEA 46,(:03) (Shotgun) 15-S.Wallace pass short right to 81-N.Burleson to SF 36 for 18 yards (32-M.Lewis). Caught at SF 44.,3,54,0:00,1,10,0,4310,End of half
2009_04_SD_PIT,19,PIT 49,"(:34) (Shotgun) 17-P.Rivers sacked at SD 46 for -5 yards (92-J.Harrison). FUMBLES (92-J.Harrison), RECOVERED by PIT-51-J.Farrior at SD 46. 51-J.Farrior to SD 45 for 1 yard (66-J.Clary).",34,49,0:26,1,10,0,3947,Turnover
2009_07_BUF_CAR,26,BUF 49,(1:50) (Shotgun) 17-J.Delhomme pass short left to 87-M.Muhammad ran ob at BUF 39 for 6 yards.,110,45,1:30,1,10,0,4043,Turnover
2009_07_MIN_PIT,23,PIT 19,"(:28) (Shotgun) 4-B.Favre pass incomplete deep right to 12-P.Harvin. Coverage by #26 Townsend, #22 Gay.",28,52,0:00,1,10,0,4259,End of half
2009_07_NO_MIA,31,NO 8,(:45) 7-C.Henne pass short right to 80-A.Fasano to NO 44 for 1 yard (32-J.Greer).,45,45,0:00,1,10,0,4944,End of half
2009_08_ATL_NO,23,NO 22,"(1:23) Line of scrimmage is the 47 which moves on the change of possession. (Shotgun) 2-M.Ryan pass short middle to 88-T.Gonzalez to NO 39 for 14 yards (31-P.Prioleau) [93-B.McCray]. Pass 13, Catch 1",83,53,0:28,1,10,1,4559,Field goal
2009_08_ATL_NO,24,NO 49,(:13) 2-M.Ryan spiked the ball to stop the clock.,13,49,0:03,1,10,0,4677,Turnover
2009_08_CAR_ARI,25,CAR 32,(2:00) (Shotgun) 13-K.Warner sacked at ARI 37 for -8 yards (95-C.Johnson).,120,55,0:06,1,10,0,4332,Turnover
2009_08_CAR_ARI,25,CAR 32,(:39) (No Huddle) 13-K.Warner spiked the ball to stop the clock.,39,49,0:06,1,10,0,4332,Turnover
2009_10_PHI_SD,20,LAC 34,(:18) (Shotgun) 5-D.McNabb pass incomplete short right to 10-D.Jackson.,18,49,0:00,1,10,0,4034,Turnover
2009_12_CAR_NYJ,22,NYJ 38,"(2:00) (No Huddle, Shotgun) 17-J.Delhomme pass incomplete deep right to 34-D.Williams.",120,47,1:10,1,10,0,3520,Turnover
2009_13_BAL_GB,25,GB 38,"(:54) (No Huddle, Shotgun) 5-J.Flacco pass incomplete short right to 27-R.Rice.",54,45,0:28,1,10,0,4398,Turnover on downs
2009_13_DAL_NYG,24,NYG 22,"(1:33) (No Huddle, Shotgun) 9-T.Romo pass short right to 19-M.Austin pushed ob at NYG 36 for 12 yards (26-A.Rouse).",93,48,0:58,1,10,1,4021,Touchdown
2009_13_SD_CLE,17,LAC 31,"(1:22) (No Huddle, Shotgun) 10-B.Quinn pass incomplete short middle to 35-J.Harrison.",82,46,0:39,1,10,1,3882,Field goal
2009_13_STL_CHI,26,CHI 41,"(1:13) (No Huddle, Shotgun) 12-K.Boller pass incomplete short right to 16-D.Amendola.",73,55,0:17,1,10,0,4067,Turnover on downs
2009_14_SD_DAL,17,LAC 9,(:57) (Shotgun) 9-T.Romo pass short right to 24-M.Barber to SD 40 for 14 yards (23-Q.Jammer).,57,54,0:02,1,10,1,3914,Touchdown
2009_16_OAK_CLE,25,CLE 42,(1:07) (Shotgun) 3-C.Frye pass incomplete short left to 80-Z.Miller.,67,49,0:40,1,10,0,4474,Turnover on downs
2009_17_JAX_CLE,19,CLE 15,"(1:20) (No Huddle, Shotgun) 9-D.Garrard pass short middle to 23-R.Jennings to CLE 43 for 11 yards (27-N.Sorensen).",80,54,0:00,1,10,1,3951,Touchdown
2010_02_NO_SF,21,NO 7,(1:52) (Shotgun) 11-A.Smith pass short right to 84-J.Morgan ran ob at NO 39 for 15 yards.,112,54,1:19,1,10,1,4034,Touchdown
2010_03_DET_MIN,24,MIN 10,(1:35) (Shotgun) 14-Sh.Hill pass incomplete short middle to 80-B.Johnson.,95,51,0:58,1,10,0,4593,Turnover
2010_03_IND_DEN,23,IND 39,(:22) (Shotgun) 8-K.Orton pass short middle to 10-J.Gaffney to IND 39 for 14 yards (23-D.Townsend).,22,53,0:00,1,10,0,4390,End of half
2010_03_WAS_STL,25,LA 30,"(:47) (Shotgun) 5-D.McNabb pass short left to 47-C.Cooley to STL 30 for 19 yards (31-J.King, 50-B.Kehl).",47,49,0:00,1,10,0,4319,End of half
2010_06_DET_NYG,23,NYG 38,(:55) (Shotgun) 5-D.Stanton pass short right to 13-N.Burleson to NYG 49 for 6 yards (26-A.Rolle).,55,55,0:07,1,10,0,4181,Turnover
2010_07_NYG_DAL,30,NYG 15,(1:33) (Shotgun) 3-J.Kitna pass incomplete short right to 17-S.Hurd. Pass incomplete sideline at the New York 35.,93,49,0:40,1,10,1,4532,Touchdown
2010_08_DEN_SF,24,SF 45,(:45) (No Huddle) 8-K.Orton spiked the ball to stop the clock.,45,45,0:38,1,10,0,4150,Turnover
2010_08_GB_NYJ,26,NYJ 47,(:09) (Shotgun) 6-M.Sanchez scrambles up the middle to GB 33 for 20 yards (27-A.Smith).,9,53,0:00,1,10,0,4217,End of half
2010_08_HOU_IND,21,IND 14,(2:00) (Shotgun) 8-M.Schaub pass short left to 32-D.Ward pushed ob at HOU 48 for 3 yards (55-C.Session).,120,55,0:57,1,10,0,4303,Turnover
2010_08_MIN_NE,20,50,"(:41) (No Huddle, Shotgun) PENALTY on MIN-81-V.Shiancoe, False Start, 5 yards, enforced at NE 46 - No Play. 10-second runoff",41,46,0:00,1,10,0,3844,End of half
2010_08_WAS_DET,34,WAS 41,"(:29) (No Huddle) 8-R.Grossman pass incomplete deep right to 84-J.Galloway [91-Sa.Hill]. PENALTY on WAS-8-R.Grossman, Intentional Grounding, 10 yards, enforced at DET 49.",29,49,0:00,1,10,0,4684,End of half
2010_09_MIA_BAL,18,BAL 34,(1:08) 7-C.Henne pass short left to 23-R.Brown to BAL 49 for 3 yards (56-T.Gooden).,68,52,0:35,1,10,0,3777,Turnover
2010_10_DET_BUF,25,BUF 20,(1:39) (Shotgun) 14-Sh.Hill pass incomplete short middle to 81-C.Johnson (28-L.McKelvin). Receiver and coverage at BUF 41. Pressure on QB: D.Whitner.,99,55,0:14,1,10,1,4777,Touchdown
2010_10_NE_PIT,24,NE 15,"(:59) (No Huddle, Shotgun) 7-B.Roethlisberger pass short middle to 83-H.Miller to NE 36 for 11 yards (31-B.Meriweather, 51-J.Mayo).",59,47,0:00,1,10,0,4684,End of half
2010_14_IND_TEN,20,IND 2,"(1:40) (No Huddle, Shotgun) 5-K.Collins pass short middle to 28-C.Johnson to IND 38 for 14 yards (39-C.Brown).",100,52,0:00,1,10,1,4078,Touchdown
2010_16_MIN_PHI,22,MIN 29,"(1:06) (Shotgun) PENALTY on PHI-74-W.Justice, False Start, 5 yards, enforced at PHI 45 - No Play.",66,55,0:00,1,10,0,4186,End of half
2011_02_CLE_IND,23,CLE 6,(2:00) (Shotgun) 5-K.Collins pass short middle to 29-J.Addai to CLE 39 for 7 yards (52-D.Jackson).,120,46,0:24,1,10,1,4237,Touchdown
2011_03_NYG_PHI,19,PHI 49,(2:00) 3-M.Kafka pass deep right intended for 10-D.Jackson INTERCEPTED by 21-K.Phillips [91-J.Tuck] at NYG 10. 21-K.Phillips to NYG 23 for 13 yards (32-O.Schmitt).,120,51,1:49,1,10,0,3747,Turnover
2011_03_NYJ_OAK,26,LV 2,(2:00) (Shotgun) 6-M.Sanchez pass short right to 85-D.Mason to OAK 42 for 5 yards (26-S.Routt; 33-T.Branch).,120,47,0:49,1,10,0,4561,Turnover on downs
2011_05_CHI_DET,21,DET 14,"(:51) (No Huddle, Shotgun) 6-J.Cutler pass short left to 18-D.Sanzenbacher pushed ob at DET 41 for 7 yards (32-A.Berry).",51,48,0:00,1,10,0,4020,End of half
2011_05_GB_ATL,19,ATL 49,(:58) (Shotgun) 2-M.Ryan pass short right to 88-T.Gonzalez pushed ob at ATL 49 for 2 yards (38-T.Williams).,58,53,0:32,1,10,0,3735,Turnover
2011_05_NYJ_NE,22,NE 49,(:27) 6-M.Sanchez spiked the ball to stop the clock.,27,49,0:00,1,10,0,4278,End of half
2011_08_CLE_SF,21,SF 26,(1:35) (Shotgun) 12-C.McCoy pass short middle to 82-B.Watson to SF 31 for 19 yards (25-T.Brown). Caught at SF 39.  8-yds YAC.,95,50,0:00,1,10,0,4221,End of half
2011_08_JAX_HOU,27,JAX 48,(:08) (Shotgun) 11-B.Gabbert pass incomplete short right to 83-J.Hill.,8,52,0:00,1,10,0,4118,End of half
2011_09_SEA_DAL,21,DAL 39,"(1:25) (No Huddle, Shotgun) 7-T.Jackson pass incomplete short right to 20-J.Forsett [93-A.Spencer]. Pass incomplete in the flat.",85,46,0:21,1,10,0,4071,Turnover
2011_10_DEN_KC,23,DEN 14,"(1:30) (No Huddle, Shotgun) 4-T.Palko scrambles right end pushed ob at DEN 47 for 8 yards (58-V.Miller).",90,55,0:07,1,10,1,3897,Field goal
2011_11_SD_CHI,21,LAC 45,(1:56) (Shotgun) 17-P.Rivers pass short right intended for 86-V.Brown INTERCEPTED by 21-C.Graham at CHI 48. 21-C.Graham to SD 42 for 10 yards (12-P.Crayton).,116,55,1:44,1,10,0,3957,Turnover
2011_13_IND_NE,19,NE 12,(:47) (Shotgun) 6-D.Orlovsky pass deep right to 85-P.Garcon pushed ob at NE 12 for 40 yards (32-D.McCourty).,47,52,0:36,1,10,1,4233,Touchdown
2011_14_CLE_PIT,21,PIT 33,"(1:22) (No Huddle, Shotgun) 12-C.McCoy pass short right to 10-J.Norwood to PIT 47 for 7 yards (22-W.Gay).",82,54,0:00,1,10,0,4009,Turnover on downs
2011_17_BAL_CIN,23,BAL 33,(:44) (Shotgun) 14-A.Dalton pass incomplete short right to 18-A.Green (25-C.Carr).,44,49,0:00,1,10,0,4055,End of half
2011_17_NYJ_MIA,22,MIA 10,(2:00) (Shotgun) 6-M.Sanchez pass short right to 81-D.Keller pushed ob at MIA 45 for 5 yards (56-K.Burnett).,120,50,1:15,1,10,1,3806,Touchdown
2012_01_SF_GB,21,SF 45,(1:53) (Shotgun) 12-A.Rodgers pass incomplete short left to 89-Ja.Jones [55-A.Brooks].,113,45,0:49,1,10,0,4213,Turnover on downs
2012_02_CLE_CIN,20,CIN 7,(1:41) (Shotgun) 3-B.Weeden pass short middle to 82-B.Watson to CIN 21 for 27 yards (22-N.Clements; 29-L.Hall).,101,48,0:20,1,10,1,4244,Field goal
2012_03_DET_TEN,22,TEN 3,(1:01) (Shotgun) 14-Sh.Hill pass short middle to 35-J.Bell to TEN 39 for 12 yards (24-C.Sensabaugh).,61,51,0:18,1,10,1,4314,Touchdown
2012_03_TB_DAL,23,DAL 10,"(1:33) (No Huddle, Shotgun) 5-J.Freeman pass short left to 22-D.Martin to DAL 40 for 12 yards (32-O.Scandrick; 50-S.Lee).",93,52,0:40,1,10,1,4300,Field goal
2012_05_ARI_STL,24,LA 45,"(1:41) (Shotgun) 4-K.Kolb sacked at ARI 48 for -7 yards (94-R.Quinn). FUMBLES (94-R.Quinn), touched at 50, RECOVERED by STL-95-W.Hayes at ARI 47. 95-W.Hayes to ARI 47 for no gain (29-A.Smith).",101,45,1:32,1,10,0,3982,Turnover
2012_06_CIN_CLE,30,CLE 49,(:31) 14-A.Dalton spiked the ball to stop the clock.,31,49,0:06,1,10,0,4555,Turnover
2012_06_DEN_SD,24,LAC 41,(1:20) (Shotgun) 17-P.Rivers sacked at SD 41 for -6 yards (58-V.Miller).,80,53,0:52,1,10,0,4085,Turnover
2012_06_MIN_WAS,21,WAS 3,(1:52) (Shotgun) 7-C.Ponder pass short right to 82-K.Rudolph pushed ob at WAS 45 for 3 yards (35-D.Jones).,112,48,0:22,1,10,0,4420,Turnover
2012_07_DET_CHI,25,CHI 12,(2:00) (Shotgun) 9-M.Stafford scrambles left guard to CHI 41 for 6 yards (33-C.Tillman).,120,47,0:30,1,10,1,4641,Touchdown
2012_09_BUF_HOU,22,BUF 41,"(:25) (Shotgun) PENALTY on BUF-77-C.Glenn, False Start, 5 yards, enforced at BUF 46 - No Play.",25,54,0:00,1,10,0,3838,End of half
2012_09_PHI_NO,20,NO 15,"(1:30) (Shotgun) 7-M.Vick pass short middle to 87-B.Celek to NO 38 for 11 yards (50-C.Lofton). Pass 9, YAC 2",90,49,0:07,1,10,0,4095,Turnover on downs
2012_10_DAL_PHI,25,DAL 31,(:36) (Shotgun) 9-N.Foles pass short left to 10-D.Jackson pushed ob at DAL 39 for 7 yards (24-M.Claiborne).,36,46,0:00,1,10,0,4315,End of half
2012_10_SD_TB,18,TB 47,"(:03) (Shotgun) 30-R.Brown up the middle to TB 31 for 16 yards (71-M.Bennett, 54-L.David).",3,47,0:00,1,10,0,3223,End of half
2012_11_NYJ_STL,24,50,(1:21) 8-S.Bradford spiked the ball to stop the clock.,81,49,0:41,1,10,0,3887,Turnover on downs
2012_11_TB_CAR,24,CAR 24,(:45) (Shotgun) 5-J.Freeman pass short left to 22-D.Martin pushed ob at CAR 41 for 6 yards (24-J.Norman).,45,47,0:12,1,10,1,4361,Touchdown
2012_12_WAS_DAL,25,WAS 33,"(1:09) (No Huddle, Shotgun) 9-T.Romo pass short right to 88-D.Bryant pushed ob at WAS 44 for 3 yards (56-P.Riley).",69,47,0:18,1,10,1,4592,Field goal
2012_13_NE_MIA,22,NE 24,(:48) (No Huddle) 17-R.Tannehill spiked the ball to stop the clock.,48,52,0:31,1,10,1,4250,Field goal
2012_14_BAL_WAS,22,BAL 11,(1:37) (Shotgun) 10-R.Griffin pass short middle to 89-S.Moss pushed ob at BAL 38 for 15 yards (39-C.Johnson).,97,53,0:29,1,10,1,4025,Touchdown
2012_14_DET_GB,20,GB 15,"(1:06) (Shotgun) 9-M.Stafford pass short middle to 35-J.Bell to GB 43 for 9 yards (59-B.Jones, 42-M.Burnett).",66,52,0:07,1,10,1,4126,Field goal
2012_15_SF_NE,32,SF 23,(1:08) (No Huddle) 12-T.Brady spiked the ball to stop the clock.,68,53,0:38,1,10,1,5167,Field goal
2012_16_ATL_DET,22,ATL 49,(:30) (Shotgun) 9-M.Stafford pass incomplete short right to 35-J.Bell.,30,49,0:00,1,10,0,4060,End of half
2012_20_BAL_NE,23,BAL 22,(1:45) 12-T.Brady spiked the ball to stop the clock.,105,45,1:06,1,10,0,4513,Turnover
2013_01_PHI_WAS,26,PHI 24,"(1:52) (No Huddle, Shotgun) 10-R.Griffin pass deep middle to 85-L.Hankerson to PHI 26 for 27 yards (29-N.Allen).",112,53,1:14,1,10,1,4889,Touchdown
2013_02_JAX_OAK,23,LV 30,"(:51) (No Huddle, Shotgun) 7-C.Henne pass short middle to 84-C.Shorts to OAK 35 for 11 yards (23-T.Porter).",51,46,0:00,1,10,0,4207,End of half
2013_05_BUF_CLE,26,CLE 42,(1:01) (Shotgun) 8-J.Tuel sacked at BUF 45 for -4 yards (53-C.Robertson).,61,51,0:09,1,10,0,4462,Turnover on downs
2013_05_SD_OAK,21,LV 45,"(:53) (No Huddle, Shotgun) 17-P.Rivers pass deep middle intended for 11-E.Royal INTERCEPTED by 24-C.Woodson at OAK 16. 24-C.Woodson to OAK 29 for 13 yards (39-D.Woodhead).",53,45,0:45,1,10,0,4117,Turnover
2013_06_DET_CLE,24,DET 9,"(:57) (No Huddle, Shotgun) 3-B.Weeden pass short middle to 25-C.Ogbonnaya to DET 40 for 15 yards (54-D.Levy).",57,55,0:00,1,10,0,4420,End of half
2013_06_IND_SD,17,IND 45,(1:22) (Shotgun) 12-A.Luck pass incomplete short middle to 80-C.Fleener (32-E.Weddle).,82,55,1:07,1,10,0,3692,Turnover
2013_06_JAX_DEN,23,50,(1:04) (Shotgun) 7-C.Henne pass short right to 21-J.Forsett to 50 for 3 yards (25-C.Harris).,64,53,0:47,1,10,0,4291,Turnover
2013_09_KC_BUF,21,KC 35,"(1:54) (No Huddle, Shotgun) 7-J.Tuel pass short right to 13-S.Johnson pushed ob at KC 41 for 13 yards (24-B.Flowers). Caught near sideline at KC 45.",114,54,1:27,1,10,0,4508,Turnover on downs
2013_10_JAX_TEN,29,JAX 14,(1:17) (Shotgun) 4-R.Fitzpatrick pass incomplete deep left to 18-K.Britt.,77,52,0:40,1,10,1,4186,Touchdown
2013_11_GB_NYG,22,NYG 47,(:11) 16-S.Tolzien spiked the ball to stop the clock.,11,47,0:00,1,10,0,3677,End of half
2013_11_WAS_PHI,23,PHI 18,"(1:35) (No Huddle, Shotgun) 10-R.Griffin pass incomplete deep left to 88-P.Garcon.",95,55,0:24,1,10,0,4270,Turnover
2013_11_WAS_PHI,23,PHI 18,(1:10) (Shotgun) 10-R.Griffin pass incomplete short middle to 88-P.Garcon.,70,49,0:24,1,10,0,4270,Turnover
2013_14_CLE_NE,23,CLE 2,(2:00) (Shotgun) 12-T.Brady pass deep middle to 11-J.Edelman to CLE 34 for 19 yards (29-L.McFadden).,120,53,1:01,1,10,1,4549,Touchdown
2013_15_SD_DEN,18,LAC 24,"(1:32) (No Huddle, Shotgun) 18-P.Manning pass short right to 84-J.Tamme to SD 41 for 9 yards (56-D.Butler).",92,50,0:29,1,10,1,3813,Field goal
2013_16_ATL_SF,20,SF 35,(:21) (Shotgun) 2-M.Ryan pass short left to 44-J.Snelling ran ob at SF 49 for 3 yards. Caught at 50.  1-yd YAC,21,52,0:00,1,10,0,4176,Turnover
2013_17_NYJ_MIA,21,NYJ 33,(1:59) (Shotgun) 17-R.Tannehill pass short left to 14-Mar.Moore ran ob at NYJ 44 for 5 yards.,119,49,1:30,1,10,0,3984,Turnover
2013_17_WAS_NYG,34,WAS 49,"(:11) (No Huddle, Shotgun) 12-K.Cousins pass short middle intended for 13-N.Williams INTERCEPTED by 38-T.McBride at NYG 36. 38-T.McBride to NYG 36 for no gain (13-N.Williams).",11,51,0:02,1,10,0,4412,Turnover
2013_19_NO_SEA,23,SEA 9,"(2:00) (Shotgun) 9-D.Brees pass short left to 12-M.Colston to SEA 40 for 11 yards (20-J.Lane). Penalty on SEA-56-C.Avril, Illegal Use of Hands, declined.",120,51,0:26,1,10,1,3991,Touchdown
