game_id,drive,drive_end_yard_line,desc,game_seconds_remaining,yardline_100,drive_game_clock_end,down,ydstogo,drive_ended_with_score,drive_play_id_ended,fixed_drive_result
2014_01_NE_MIA,26,MIA 34,"(1:21) (No Huddle, Shotgun) 12-T.Brady pass incomplete deep left to 19-B.LaFell.",81,46,0:08,1,10,0,4950,Turnover on downs
2014_01_OAK_NYJ,23,NYJ 30,(1:57) (Shotgun) 4-D.Carr pass short left to 81-M.Rivera to NYJ 43 for 9 yards (56-D.Davis).,117,52,1:21,1,10,1,3890,Touchdown
2014_01_TEN_KC,25,TEN 49,(1:21) (No Huddle) 11-A.Smith pass short left to 17-D.Avery to TEN 49 for 6 yards (25-B.Wreh-Wilson).,81,55,1:02,1,10,0,4392,Turnover
2014_01_WAS_HOU,20,HOU 48,(1:40) (Shotgun) 10-R.Griffin pass incomplete deep right to 88-P.Garcon [59-W.Mercilus].,100,48,1:14,1,10,0,3744,Turnover on downs
2014_03_HOU_NYG,26,50,(:15) (No Huddle) 14-R.Fitzpatrick spiked the ball to stop the clock.,15,50,0:00,1,10,0,4116,End of half
2014_03_SD_BUF,21,LAC 11,"(1:06) (No Huddle, Shotgun) 3-E.Manuel pass short right to 84-S.Chandler pushed ob at SD 49 for 6 yards (50-M.Te'o).",66,55,0:00,1,10,0,4344,Turnover on downs
2014_04_ATL_MIN,23,MIN 33,"(:21) (No Huddle, Shotgun) 2-M.Ryan pass short middle to 32-J.Rodgers to MIN 33 for 12 yards (24-C.Munnerlyn).",21,45,0:00,1,10,0,4428,Turnover
2014_05_ATL_NYG,23,ATL 37,(:14) 2-M.Ryan spiked the ball to stop the clock.,14,53,0:00,1,10,0,4281,End of half
2014_06_JAX_TEN,20,TEN 20,"(1:41) (Shotgun) 5-B.Bortles pass incomplete deep right to 84-C.Shorts. The Replay Official challenged the pass completion ruling, and the play was REVERSED. (Shotgun) 5-B.Bortles pass deep right to 84-C.Shorts to TEN 26 for 23 yards (30-J.McCourty).",101,49,0:37,1,10,1,3929,Touchdown
2014_09_JAX_CIN,25,JAX 45,(:12) (Shotgun) 5-B.Bortles sacked at JAX 39 for -6 yards (99-M.Hunt).,12,55,0:00,1,10,0,4322,End of half
2014_11_HOU_CLE,25,HOU 29,"(1:56) (Shotgun) PENALTY on HOU-59-W.Mercilus, Neutral Zone Infraction, 5 yards, enforced at CLE 47 - No Play.",116,53,1:10,1,10,0,4912,Turnover on downs
2014_11_MIN_CHI,19,CHI 29,"(1:58) (No Huddle, Shotgun) 5-T.Bridgewater pass short middle to 31-J.McKinnon to CHI 36 for 14 yards (30-D.Hurst).",118,50,0:42,1,10,0,3952,Turnover
2014_13_NO_PIT,23,NO 3,"(:52) (No Huddle, Shotgun) 7-B.Roethlisberger pass short middle to 26-L.Bell to NO 39 for 14 yards (91-K.Edebali).",52,53,0:00,1,10,1,4615,Touchdown
2014_16_DEN_CIN,27,CIN 19,(1:35) (Shotgun) 18-P.Manning pass short left to 22-C.Anderson ran ob at CIN 46 for 6 yards (24-A.Jones).,95,52,1:07,1,10,0,4169,Turnover
2014_16_TEN_JAX,21,JAX 35,(:24) (Shotgun) 12-C.Whitehurst pass incomplete deep right to 80-D.Hagan.,24,45,0:00,1,10,0,3846,End of half
2014_18_CIN_IND,24,IND 39,"(:21) (No Huddle, Shotgun) 14-A.Dalton pass incomplete short right to 87-C.Hamilton.",21,52,0:00,1,10,0,4283,End of half
2014_19_IND_DEN,24,IND 47,(:54) 18-P.Manning spiked the ball to stop the clock.,54,45,0:00,1,10,0,4312,End of half
2015_01_CAR_JAX,23,JAX 40,(:38) (No Huddle) 5-B.Bortles spiked the ball to stop the clock.,38,55,0:06,1,10,0,4144,Turnover on downs
2015_01_DET_SD,22,LAC 21,(1:40) (Shotgun) 9-M.Stafford pass short left to 25-T.Riddick to SD 35 for 16 yards (32-E.Weddle).,100,51,1:04,1,10,1,3690,Touchdown
2015_01_GB_CHI,16,GB 24,"(1:31) (No Huddle, Shotgun) 6-J.Cutler pass short left to 17-A.Jeffery to GB 41 for 14 yards (28-S.Richardson). PENALTY on GB-28-S.Richardson, Unnecessary Roughness, 15 yards, enforced at GB 41.",91,55,0:34,1,10,1,4259,Touchdown
2015_01_KC_HOU,28,KC 29,(1:47) (Shotgun) 15-R.Mallett pass short right to 10-D.Hopkins pushed ob at KC 29 for 17 yards (29-E.Berry).,107,46,1:23,1,10,1,4444,Field goal
2015_01_PIT_NE,18,NE 11,(2:00) (Shotgun) 7-B.Roethlisberger pass incomplete deep middle to 11-M.Wheaton.,120,54,0:02,1,10,1,4055,Touchdown
2015_02_TEN_CLE,22,CLE 19,(2:00) (Shotgun) 8-M.Mariota pass incomplete deep left to 83-H.Douglas.,120,46,0:40,1,10,0,4107,Turnover
2015_03_TB_HOU,26,HOU 39,(:49) (Shotgun) 3-J.Winston pass short left to 34-C.Sims to HOU 45 for 9 yards (51-J.Simon).,49,54,0:19,1,10,0,4629,Missed field goal
2015_07_MIN_DET,22,MIN 36,(:47) (Shotgun) 9-M.Stafford pass short right to 85-E.Ebron pushed ob at MIN 41 for 4 yards (24-C.Munnerlyn).,47,45,0:06,1,10,0,3980,Turnover on downs
2015_07_NYJ_NE,20,NE 37,(:54) (Shotgun) 14-R.Fitzpatrick pass short middle to 17-C.Owusu to NE 43 for 4 yards (23-P.Chung).,54,47,0:18,1,10,1,4293,Field goal
2015_08_NYJ_OAK,22,LV 28,(1:01) (Shotgun) 7-G.Smith pass short left to 15-B.Marshall pushed ob at OAK 43 for 11 yards (31-N.Thorpe) [57-R.Armstrong]. NYJ-7-G.Smith was injured during the play. His return is Questionable.,61,54,0:23,1,10,0,4207,Turnover on downs
2015_10_DET_GB,25,DET 11,"(1:25) (No Huddle, Shotgun) 12-A.Rodgers pass short middle to 80-J.Perillo to DET 38 for 12 yards (59-T.Whitehead).",85,50,0:32,1,10,1,4539,Touchdown
2015_11_DEN_CHI,22,DEN 2,"(1:23) (No Huddle, Shotgun) 6-J.Cutler pass short right to 11-J.Bellamy to DEN 33 for 12 yards (21-A.Talib).",83,45,0:24,1,10,1,4108,Touchdown
2015_12_PIT_SEA,25,SEA 48,"(1:45) (Shotgun) 3-L.Jones pass deep right intended for 10-M.Bryant INTERCEPTED by 31-K.Chancellor (35-D.Shead) at SEA 7. 31-K.Chancellor to SEA 7 for no gain (10-M.Bryant). The Replay Official reviewed the incomplete pass ruling, and the play was Upheld. The ruling on the field stands.",105,48,1:37,1,10,0,4309,Turnover
2015_13_HOU_BUF,25,BUF 28,"(:19) (Shotgun) 7-B.Hoyer pass short left to 41-J.Grimes pushed ob at HOU 49 for 4 yards (21-L.McKelvin). Flare pass, caught at HOU 47.",19,55,0:00,1,10,0,4626,Turnover
2015_15_CIN_SF,30,50,"(:34) (No Huddle, Shotgun) 2-B.Gabbert pass incomplete short right to 32-T.Cadet.",34,50,0:00,1,10,0,4591,End of half
2015_16_CHI_TB,23,CHI 43,"(:31) (No Huddle, Shotgun) 3-J.Winston pass incomplete deep right to 13-M.Evans.",31,53,0:01,1,10,1,3839,Touchdown
2015_20_NE_DEN,29,DEN 4,(1:52) (Shotgun) 12-T.Brady pass incomplete deep left to 28-J.White (54-B.Marshall).,112,50,0:12,1,10,1,4502,Touchdown
2016_01_CHI_HOU,24,CHI 45,(:37) (Shotgun) 6-J.Cutler pass incomplete short left [99-J.Watt].,37,55,0:10,1,10,0,4010,Turnover on downs
2016_02_IND_DEN,21,DEN 45,"(:25) 12-A.Luck spiked the ball to stop the clock. PENALTY on DEN, Defensive 12 On-field, 5 yards, enforced at DEN 50 - No Play.",25,50,0:00,1,10,0,4328,End of half
2016_03_CHI_DAL,21,DAL 16,"(:40) (Shotgun) 2-B.Hoyer pass short left to 24-J.Howard to DAL 36 for 14 yards (31-B.Jones). FUMBLES (31-B.Jones), and recovers at DAL 36. 24-J.Howard to DAL 36 for no gain (50-S.Lee; 57-D.Wilson).",40,50,0:00,1,10,0,4195,End of half
2016_04_CLE_WAS,19,WAS 44,(:31) (Shotgun) 6-C.Kessler scrambles right end pushed ob at CLE 48 for 2 yards (97-K.Reyes).,31,54,0:00,1,10,0,4207,End of half
2016_05_ATL_DEN,21,ATL 27,(1:15) (No Huddle) 12-P.Lynch spiked the ball to stop the clock.,75,54,0:14,1,10,1,4125,Field goal
2016_06_DEN_SD,23,LAC 28,(1:39) (Shotgun) 13-T.Siemian pass short left to 16-B.Fowler to SD 44 for 7 yards (57-J.Brown).,99,51,0:27,1,10,1,4110,Field goal
2016_06_DEN_SD,24,LAC 45,(:26) (Shotgun) 13-T.Siemian pass short left to 85-V.Green ran ob at SD 45 for 9 yards.,26,54,0:00,1,10,0,4332,Turnover on downs
2016_07_BAL_NYJ,25,NYJ 44,(1:33) (Shotgun) 5-J.Flacco pass short middle to 44-K.Juszczyk to NYJ 44 for 2 yards (51-J.Stanford).,93,46,0:55,1,10,0,3909,Turnover on downs
2016_07_CHI_GB,18,GB 42,"(1:08) (No Huddle, Shotgun) 12-M.Barkley pass short right to 17-A.Jeffery to GB 42 for 11 yards (36-L.Gunter).",68,53,0:41,1,10,0,4126,Turnover
2016_07_IND_TEN,20,IND 26,"(1:26) (No Huddle, Shotgun) 8-M.Mariota pass short left to 19-T.Sharpe pushed ob at IND 40 for 14 yards (21-V.Davis).",86,54,0:43,1,10,1,4336,Field goal
2016_08_KC_IND,25,KC 40,"(1:58) (Shotgun) 12-A.Luck pass deep left to 10-D.Moncrief for 45 yards, TOUCHDOWN NULLIFIED by Penalty [99-R.Nunez-Roches]. PENALTY on IND-71-D.Good, Offensive Holding, 10 yards, enforced at KC 45 - No Play.",118,45,0:02,1,10,0,4312,Turnover on downs
2016_08_SD_DEN,27,LAC 46,(1:32) (Shotgun) 17-P.Rivers pass incomplete short right to 28-M.Gordon.,92,55,1:12,1,10,0,4524,Turnover on downs
2016_09_CAR_LA,21,CAR 10,"(1:44) (Shotgun) PENALTY on CAR-97-M.Addison, Neutral Zone Infraction, 5 yards, enforced at LA 48 - No Play.",104,52,0:34,1,10,1,4030,Touchdown
2016_11_PIT_CLE,15,PIT 14,"(1:36) (No Huddle, Shotgun) 13-J.McCown pass incomplete short left to 19-C.Coleman (93-D.McCullers).",96,53,0:00,1,10,0,4020,End of half
2016_12_KC_DEN,24,DEN 3,"(1:56) (Shotgun) 11-A.Smith pass incomplete short left to 87-T.Kelce [94-D.Ware]. PENALTY on DEN-36-K.Webster, Defensive Holding, 5 yards, enforced at KC 48 - No Play.",116,52,0:12,1,10,1,4293,Touchdown
2016_12_KC_DEN,24,DEN 3,"(1:51) (Shotgun) PENALTY on DEN-58-V.Miller, Defensive Offside, 5 yards, enforced at DEN 47 - No Play.",111,47,0:12,1,10,1,4293,Touchdown
2016_13_DET_NO,19,DET 14,"(1:41) (No Huddle, Shotgun) 9-D.Brees pass deep right to 10-B.Cooks ran ob at DET 23 for 32 yards [92-H.Ngata]. PENALTY on NO-73-J.Evans, Offensive Holding, 10 yards, enforced at NO 45 - No Play.",101,55,0:00,1,10,0,4297,Turnover
2016_13_WAS_ARI,19,ARI 28,(1:16) (Shotgun) 8-K.Cousins pass short middle to 85-V.Davis to ARI 34 for 18 yards (21-P.Peterson).,76,52,0:41,1,10,0,4386,Turnover
2016_15_CAR_WAS,27,WAS 44,(1:00) (Shotgun) 8-K.Cousins pass short right to 85-V.Davis pushed ob at CAR 46 for 8 yards (23-L.Johnson).,60,54,0:39,1,10,0,4529,Turnover
2016_15_NE_DEN,24,NE 42,"(1:28) (No Huddle, Shotgun) 13-T.Siemian pass incomplete short left to 88-D.Thomas.",88,54,0:14,1,10,0,4103,Turnover
2016_16_MIN_GB,26,GB 39,(:32) (Shotgun) 8-S.Bradford pass short left to 84-C.Patterson to GB 50 for 3 yards (33-M.Hyde).,32,53,0:00,1,10,0,4217,End of half
2016_17_DAL_PHI,23,DAL 46,"(:23) (No Huddle, Shotgun) 3-M.Sanchez pass incomplete short middle to 25-L.Dunbar.",23,54,0:00,1,10,0,3985,End of half
2017_01_NYG_DAL,19,DAL 35,(:25) (Shotgun) 10-E.Manning pass short right to 28-P.Perkins pushed ob at DAL 45 for 4 yards (24-N.Carroll).,25,49,0:00,1,10,0,3935,End of half
2017_01_OAK_TEN,18,LV 34,"(:21) (No Huddle, Shotgun) 8-M.Mariota pass incomplete short left to 84-C.Davis.",21,47,0:07,1,10,0,3863,Missed field goal
2017_01_PHI_WAS,21,PHI 42,(:52) (Shotgun) 8-K.Cousins sacked at WAS 43 for -7 yards (55-B.Graham).,52,50,0:25,1,10,0,4082,Turnover on downs
2017_03_KC_LAC,21,KC 4,(1:05) (Shotgun) 17-P.Rivers pass incomplete short right to 12-T.Benjamin.,65,48,0:00,1,10,0,4066,End of half
2017_06_LA_JAX,26,LA 36,"(1:14) (No Huddle, Shotgun) 5-B.Bortles pass short left to 33-C.Ivory to LA 38 for 12 yards (26-M.Barron).",74,50,1:07,1,10,0,4120,Missed field goal
2017_07_BAL_MIN,21,MIN 13,"(2:00) (Shotgun) 5-J.Flacco sacked at BAL 40 for -5 yards (97-E.Griffen). FUMBLES (97-E.Griffen) [97-E.Griffen], recovered by BAL-10-C.Moore at BAL 38. 10-C.Moore pushed ob at BAL 38 for no gain (54-E.Kendricks).",120,55,0:00,1,10,1,4074,Touchdown
2017_09_OAK_MIA,21,LV 15,(1:46) (Shotgun) 6-J.Cutler pass short right to 11-D.Parker pushed ob at OAK 41 for 12 yards (23-D.McDonald).,106,53,1:32,1,10,1,4010,Touchdown
2017_10_NYJ_TB,23,TB 38,(1:10) (Shotgun) 15-J.McCown pass short middle to 88-A.Seferian-Jenkins to NYJ 46 for no gain (21-J.Evans).,70,54,0:28,1,10,1,4084,Touchdown
2017_10_SEA_ARI,25,SEA 1,"(1:39) (No Huddle, Shotgun) 5-D.Stanton pass deep left to 11-L.Fitzgerald to SEA 30 for 18 yards (54-B.Wagner).",99,48,0:20,1,10,1,4589,Touchdown
2017_11_WAS_NO,19,WAS 18,(1:21) (Shotgun) 9-D.Brees pass short right to 82-C.Fleener pushed ob at WAS 18 for 29 yards (23-D.Hall).,81,47,1:05,1,10,1,4325,Touchdown
2017_12_CLE_CIN,17,CIN 42,(2:00) (Shotgun) 7-D.Kizer pass short right to 81-R.Higgins pushed ob at CIN 40 for 8 yards (50-J.Evans).,120,48,1:36,1,10,0,3927,Turnover on downs
2017_12_TB_ATL,18,ATL 35,(1:03) (Shotgun) 14-R.Fitzpatrick pass short right to 80-O.Howard ran ob at ATL 42 for 6 yards (22-K.Neal).,63,48,0:00,1,10,0,4021,End of half
2017_13_HOU_TEN,20,TEN 48,(:03) (No Huddle) 3-T.Savage spiked the ball to stop the clock.,3,48,0:00,1,10,0,4457,End of half
2017_13_LA_ARI,23,LA 42,"(1:02) (No Huddle, Shotgun) 7-B.Gabbert scrambles left end pushed ob at 50 for 3 yards (21-K.Webster).",62,53,0:00,1,10,0,4181,End of half
2017_13_PHI_SEA,20,SEA 31,"(:37) (No Huddle, Shotgun) 11-C.Wentz pass incomplete short left to 88-T.Burton [93-B.Jackson].",37,55,0:00,1,10,0,4214,End of half
2017_14_SF_HOU,24,SF 34,(2:00) (Shotgun) 2-T.Yates scrambles up the middle to SF 37 for 12 yards (20-L.Hall).,120,49,1:29,1,10,0,4404,Missed field goal
2017_15_CHI_DET,20,DET 25,"(:59) (No Huddle, Shotgun) 10-M.Trubisky pass short left to 30-B.Cunningham to DET 36 for 10 yards (59-T.Whitehead, 27-G.Quin).",59,46,0:28,1,10,0,4049,Turnover
2017_16_ATL_NO,25,NO 46,(:18) (Shotgun) 2-M.Ryan pass incomplete short right to 24-D.Freeman [94-C.Jordan].,18,53,0:00,1,10,0,4330,End of half
2017_16_JAX_SF,24,SF 45,(:23) (Shotgun) 5-B.Bortles pass short left to 83-B.Koyack pushed ob at SF 45 for 9 yards (36-D.Johnson). Caught at 50.  5-YAC,23,54,0:00,1,10,0,5160,End of half
2017_16_MIA_KC,21,MIA 47,"(1:26) (No Huddle, Shotgun) 6-J.Cutler pass incomplete short left to 85-A.Derby.",86,53,1:05,1,10,0,4257,Turnover on downs
2017_16_SEA_DAL,21,SEA 30,(2:00) (Shotgun) 4-D.Prescott sacked at DAL 48 for -6 yards (72-M.Bennett).,120,46,1:00,1,10,0,4060,Missed field goal
2017_17_CAR_ATL,24,ATL 19,(1:58) (Shotgun) 1-C.Newton scrambles left end ran ob at ATL 45 for 8 yards (45-D.Jones).,118,53,0:08,1,10,0,4213,Turnover
2017_18_ATL_LA,23,ATL 45,(1:42) (Shotgun) 16-J.Goff pass incomplete deep left to 12-S.Watkins (23-R.Alford).,102,49,1:08,1,10,0,4524,Turnover on downs
2017_19_JAX_PIT,23,JAX 4,"(:58) (No Huddle, Shotgun) 7-B.Roethlisberger pass deep right to 10-M.Bryant pushed ob at JAX 5 for 42 yards (42-B.Church).",58,47,0:01,1,10,1,4271,Touchdown
2017_21_PHI_NE,21,NE 49,(:13) (Shotgun) 12-T.Brady pass incomplete short left to 13-P.Dorsett (41-R.Darby).,13,51,0:00,1,10,0,4441,End of half
2018_01_TEN_MIA,26,MIA 35,"(:32) (No Huddle, Shotgun) 7-B.Gabbert pass short middle to 33-D.Lewis to MIA 40 for 10 yards (55-J.Baker).",32,50,0:11,1,10,1,4143,Field goal
2018_02_BAL_CIN,26,CIN 23,(1:36) (Shotgun) 5-J.Flacco pass short middle to 10-C.Moore to CIN 44 for 4 yards (36-S.Williams).,96,48,0:00,1,10,0,5129,End of half
2018_02_IND_WAS,22,IND 34,"(1:58) (Shotgun) 11-A.Smith pass short right to 86-J.Reed to IND 47 for 7 yards (27-N.Hairston, 26-C.Geathers) [51-J.Ward].",118,54,0:18,1,10,0,4223,Turnover on downs
2018_02_MIN_GB,21,GB 22,(1:26) (Shotgun) 8-K.Cousins scrambles right end pushed ob at GB 44 for 4 yards (35-J.Whitehead).,86,48,0:31,1,10,1,3945,Touchdown
2018_02_NYG_DAL,19,DAL 20,(1:25) (Shotgun) 10-E.Manning pass short left to 88-E.Engram pushed ob at 50 for 3 yards (31-B.Jones).,85,53,0:11,1,10,1,3712,Field goal
2018_03_CIN_CAR,22,CAR 40,(:21) (Shotgun) 14-A.Dalton pass short middle to 25-G.Bernard to CAR 40 for 8 yards (54-S.Thompson).,21,48,0:00,1,10,0,3884,Turnover
2018_04_CLE_OAK,33,CLE 7,(1:28) (Shotgun) 4-D.Carr pass short left to 82-J.Nelson ran ob at CLE 48 for 5 yards (38-T.Carrie).,88,53,0:30,1,10,1,4786,Touchdown
2018_05_JAX_KC,22,KC 14,(:23) (Shotgun) 5-B.Bortles pass deep left to 84-K.Cole ran ob at KC 26 for 23 yards.,23,49,0:04,1,10,0,4683,Turnover
2018_05_MIA_CIN,19,MIA 35,(2:00) (Shotgun) 17-R.Tannehill pass incomplete short left to 86-M.Gesicki (59-N.Vigil).,120,53,1:35,1,10,0,3748,Turnover
2018_05_MIA_CIN,21,CIN 42,(:32) (Shotgun) 17-R.Tannehill pass short right to 32-K.Drake to CIN 42 for 13 yards (94-S.Hubbard).,32,55,0:00,1,10,0,4058,End of half
2018_07_DET_MIA,17,DET 28,"(1:26) (Shotgun) 8-B.Osweiler pass incomplete deep left to 10-K.Stills (23-D.Slay). PENALTY on DET-24-N.Lawson, Defensive Holding, 5 yards, enforced at DET 48 - No Play.",86,48,0:48,1,10,0,3533,Missed field goal
2018_08_NO_MIN,18,NO 46,(:07) 8-K.Cousins spiked the ball to stop the clock.,7,46,0:00,1,10,0,3834,End of half
2018_08_NYJ_CHI,21,NYJ 47,"(:20) (No Huddle, Shotgun) PENALTY on NYJ-68-K.Beachum, False Start, 5 yards, enforced at NYJ 47 - No Play.",20,53,0:00,1,10,0,4014,End of half
2018_10_ARI_KC,21,KC 46,(:49) (Shotgun) 3-J.Rosen pass short left to 11-L.Fitzgerald to KC 46 for 4 yards (44-D.O'Daniel; 49-D.Sorensen).,49,50,0:17,1,10,0,4046,Turnover
2018_12_CLE_CIN,20,CIN 45,(1:47) (Shotgun) 6-J.Driskel pass incomplete deep right to 15-J.Ross.,107,50,1:13,1,10,0,4320,Turnover on downs
2018_13_LA_DET,24,LA 14,"(1:30) (Shotgun) 9-M.Stafford pass short left to 87-L.Toilolo to LA 42 for 6 yards (23-N.Robey) [50-S.Ebukam]. PENALTY on DET-79-K.Wiggins, Offensive Holding, 10 yards, enforced at LA 48 - No Play.",90,48,0:12,1,10,0,4687,Turnover
2018_14_NO_TB,22,NO 36,"(:26) (No Huddle, Shotgun) 3-J.Winston pass deep left to 13-M.Evans pushed ob at NO 26 for 21 yards (43-M.Williams).",26,47,0:01,1,10,0,4339,Turnover
2018_21_NE_LA,24,NE 30,"(:25) (No Huddle, Shotgun) 16-J.Goff pass incomplete short middle to 83-J.Reynolds.",25,51,0:05,1,10,0,4264,Missed field goal
2019_01_SF_TB,20,SF 37,"(1:47) (No Huddle, Shotgun) 3-J.Winston pass short middle to 44-D.Ogunbowale to SF 45 for 9 yards (54-F.Warner).",107,54,0:51,1,10,0,4113,Turnover on downs
2019_03_CHI_WAS,20,CHI 32,"(:49) (No Huddle, Shotgun) 8-C.Keenum pass incomplete deep left to 17-T.McLaurin (20-P.Amukamara).",49,51,0:00,1,10,0,4411,End of half
2019_03_DEN_GB,22,DEN 47,(:21) (No Huddle) 5-J.Flacco spiked the ball to stop the clock.,21,53,0:00,1,10,0,3931,End of half
2019_03_NO_SEA,22,NO 4,(1:15) (Shotgun) 3-R.Wilson pass short left to 16-T.Lockett ran ob at NO 45 for 10 yards (26-P.Williams).,75,55,0:00,1,10,1,4518,Touchdown
2019_03_NO_SEA,22,NO 4,"(1:09) (No Huddle, Shotgun) 3-R.Wilson pass short middle to 17-M.Turner to NO 34 for 11 yards (24-V.Bell).",69,45,0:00,1,10,1,4518,Touchdown
2019_03_TEN_JAX,23,JAX 37,(:51) (No Huddle) 8-M.Mariota pass incomplete short right to 15-D.Jennings.,51,52,0:00,1,10,0,4140,End of half
2019_04_OAK_IND,22,LV 48,"(1:33) (No Huddle, Shotgun) 7-J.Brissett pass short right to 84-J.Doyle ran ob at OAK 48 for 4 yards (21-G.Conley).",93,52,1:10,1,10,1,4444,Touchdown
2019_04_TB_LA,23,TB 46,(2:00) (Shotgun) 16-J.Goff pass short right to 17-R.Woods to TB 48 for 2 yards (54-L.David; 36-M.Stewart).,120,50,1:06,1,10,0,5057,Opp touchdown
2019_04_TB_LA,24,LA 48,(:10) (Shotgun) 16-J.Goff pass incomplete short left to 83-J.Reynolds (26-S.Bunting).,10,52,0:00,1,10,0,5344,End of half
2019_05_ATL_HOU,21,HOU 35,(1:11) (Shotgun) 2-M.Ryan pass incomplete deep left to 83-R.Gage [99-J.Watt].,71,54,0:24,1,10,0,4618,Opp touchdown
2019_05_TB_NO,21,NO 26,"(:39) (Shotgun) 3-J.Winston pass short left to 80-O.Howard to NO 39 for 8 yards (22-C.Gardner-Johnson). PENALTY on NO-22-C.Gardner-Johnson, Defensive Holding, 5 yards, enforced at NO 47 - No Play.",39,47,0:13,1,10,1,4130,Touchdown
2019_06_CAR_TB,32,CAR 20,(:46) (Shotgun) 3-J.Winston pass deep middle to 12-C.Godwin to CAR 20 for 26 yards (54-S.Thompson).,46,46,0:16,1,10,0,4655,Turnover
2019_06_DAL_NYJ,19,NYJ 4,"(1:52) (Shotgun) 4-D.Prescott pass short left to 21-E.Elliott pushed ob at NYJ 36 for 12 yards (46-N.Hewitt). Penalty on NYJ-34-B.Poole, Illegal Contact, declined.",112,48,0:43,1,10,1,4178,Touchdown
2019_09_DAL_NYG,22,DAL 24,(1:59) (Shotgun) 8-D.Jones pass incomplete short left to 22-W.Gallman Jr.,119,47,0:06,1,10,0,4455,Opp touchdown
2019_09_GB_LAC,16,LAC 41,(1:36) (Shotgun) 12-A.Rodgers pass incomplete short middle to 33-A.Jones [42-U.Nwosu].,96,46,1:06,1,10,0,3693,Turnover on downs
2019_09_NYJ_MIA,22,MIA 11,"(:51) (No Huddle, Shotgun) 14-S.Darnold pass short right to 26-L.Bell pushed ob at MIA 36 for 9 yards (33-J.Wiltz).",51,45,0:15,1,10,1,4363,Field goal
2019_09_TEN_CAR,23,CAR 26,"(1:14) (No Huddle, Shotgun) 17-R.Tannehill pass short right to 84-C.Davis to CAR 33 for 18 yards (47-R.Cockrell). Penalty on CAR, Defensive Too Many Men on Field, declined.",74,51,0:47,1,10,0,4490,Missed field goal
2019_12_SEA_PHI,25,SEA 2,"(:55) (No Huddle, Shotgun) 11-C.Wentz pass short right to 88-D.Goedert ran ob at SEA 40 for 7 yards (36-A.King).",55,47,0:20,1,10,1,4228,Touchdown
2019_13_NO_ATL,24,NO 44,(1:54) (Shotgun) 2-M.Ryan sacked at ATL 46 for -1 yards (94-C.Jordan).,114,53,0:38,1,10,0,4392,Turnover on downs
2019_13_NO_ATL,24,NO 44,"(1:19) (No Huddle, Shotgun) 2-M.Ryan sacked at ATL 47 for -7 yards (98-S.Rankins).",79,46,0:38,1,10,0,4392,Turnover on downs
2019_13_WAS_CAR,25,WAS 3,(1:51) (Shotgun) 7-K.Allen pass deep left to 12-D.Moore to WAS 35 for 17 yards (35-M.Nicholson).,111,52,0:14,1,10,0,4418,Turnover
2019_14_CIN_CLE,18,CLE 28,(:35) 14-A.Dalton spiked the ball to stop the clock.,35,45,0:12,1,10,1,4340,Field goal
2019_14_DAL_CHI,23,CHI 13,(:27) (Shotgun) 4-D.Prescott pass incomplete deep left to 11-C.Wilson (26-D.Bush). DAL-11-C.Wilson was injured during the play.,27,48,0:08,1,10,1,4749,Field goal
2019_14_SEA_LA,20,SEA 49,"(2:00) (Shotgun) 3-R.Wilson pass short right to 18-J.Brown ran ob at LA 46 for 7 yards (22-T.Hill). PENALTY on LA-45-O.Okoronkwo, Defensive Offside, 5 yards, enforced at SEA 47 - No Play.",120,53,1:25,1,10,0,4072,Turnover
2019_14_WAS_GB,20,GB 13,(2:00) (Shotgun) 7-D.Haskins pass short left to 25-C.Thompson ran ob at GB 48 for 1 yard (37-J.Jackson).,120,49,1:17,1,10,1,3754,Touchdown
2019_16_CIN_MIA,25,MIA 25,(:28) (Shotgun) 14-A.Dalton pass incomplete short right to 85-T.Eifert.,28,54,0:00,1,10,1,4903,Touchdown
